timestamp,owner,collateral,debt,price,collateralRatio,mode,transaction
2022-01-22 09:50:44.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x5e04964927e07e8f9ef8f091837774e7ade9f97f>0x5e04964927e07e8f9ef8f091837774e7ade9f97f🔗</a>",5.1,11264.415074653722,2411.28156698,1.091715451720962,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x5bb9dfa98e3448a39e65dd149e3da67a87190567ca6d8799461f54c38a1f1592>0x5bb9dfa98e3448a39e65dd149e3da67a87190567ca6d8799461f54c38a1f1592🔗</a>"
2022-01-22 09:50:44.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x8b0fd6484dc29691f1c9216e256945925092ac15>0x8b0fd6484dc29691f1c9216e256945925092ac15🔗</a>",2.593,5728.358639026736,2411.28156698,1.0914912101665215,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x5bb9dfa98e3448a39e65dd149e3da67a87190567ca6d8799461f54c38a1f1592>0x5bb9dfa98e3448a39e65dd149e3da67a87190567ca6d8799461f54c38a1f1592🔗</a>"
2022-01-22 09:50:44.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0xd5b45b38a93291db4a49e074b296751d92e94397>0xd5b45b38a93291db4a49e074b296751d92e94397🔗</a>",1,2210.128857492067,2411.28156698,1.091014018846028,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x5bb9dfa98e3448a39e65dd149e3da67a87190567ca6d8799461f54c38a1f1592>0x5bb9dfa98e3448a39e65dd149e3da67a87190567ca6d8799461f54c38a1f1592🔗</a>"
2022-01-22 09:42:34.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x72a1fa9c41ffd5c2419a635e14a98ed2763bfd1c>0x72a1fa9c41ffd5c2419a635e14a98ed2763bfd1c🔗</a>",68,150957.44146283204,2437.5261532199997,1.0980033631516637,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x2b32f96beeeae1423058b44dc435345dc9b0c046b2b54b753066727aa144d3a3>0x2b32f96beeeae1423058b44dc435345dc9b0c046b2b54b753066727aa144d3a3🔗</a>"
2022-01-22 09:42:34.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0xa5334543cfa1db9e424b6f2132f2e695b8bd4c22>0xa5334543cfa1db9e424b6f2132f2e695b8bd4c22🔗</a>",73.60784691186883,163625.80101147768,2437.5261532199997,1.0965327645198732,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x2b32f96beeeae1423058b44dc435345dc9b0c046b2b54b753066727aa144d3a3>0x2b32f96beeeae1423058b44dc435345dc9b0c046b2b54b753066727aa144d3a3🔗</a>"
2022-01-22 09:38:50.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0xfd1f1de640e9512931252e530574869b1162b560>0xfd1f1de640e9512931252e530574869b1162b560🔗</a>",3.454739673529239,7740.152171941162,2455.2724344400003,1.0958863469547644,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x91600d60cda6e3520fa3e843b6b282fd1964c3a15dba94f55cfdc615138a83b8>0x91600d60cda6e3520fa3e843b6b282fd1964c3a15dba94f55cfdc615138a83b8🔗</a>"
2022-01-22 07:36:12.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0xfe2414f694a4720075a321425c82b7e945b39e51>0xfe2414f694a4720075a321425c82b7e945b39e51🔗</a>",5,11239.82449367679,2469.17509601,1.0984046492003006,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x8fe46ab8498ad71a2b90ce4258388043143bb830afbfb6bc644cee77246034c7>0x8fe46ab8498ad71a2b90ce4258388043143bb830afbfb6bc644cee77246034c7🔗</a>"
2022-01-22 07:36:12.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x219b986b0ef9dcf2eab70865da7c4fa901e2228e>0x219b986b0ef9dcf2eab70865da7c4fa901e2228e🔗</a>",0.8933,2009.0430166758608,2469.17509601,1.0978929246200422,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x8fe46ab8498ad71a2b90ce4258388043143bb830afbfb6bc644cee77246034c7>0x8fe46ab8498ad71a2b90ce4258388043143bb830afbfb6bc644cee77246034c7🔗</a>"
2022-01-22 07:36:12.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x1c4ea96e4bf402b597e1f7c8371675d3aebfbfe7>0x1c4ea96e4bf402b597e1f7c8371675d3aebfbfe7🔗</a>",0.89,2009.0168912014856,2469.17509601,1.0938513484247778,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x8fe46ab8498ad71a2b90ce4258388043143bb830afbfb6bc644cee77246034c7>0x8fe46ab8498ad71a2b90ce4258388043143bb830afbfb6bc644cee77246034c7🔗</a>"
2022-01-22 07:34:00.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x11f2383807391e8475478a3e967dae389cbc552a>0x11f2383807391e8475478a3e967dae389cbc552a🔗</a>",0.9774,2212.233781303363,2485.67297971,1.0982097782347346,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x610abb0afb738a4aa967362395aea1c5abe231e50bc64caae3f5833f20b7c4c9>0x610abb0afb738a4aa967362395aea1c5abe231e50bc64caae3f5833f20b7c4c9🔗</a>"
